,season,team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
12264,2024,GB,OL,T,73.0,INA,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,8,REG,I01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.068
12265,2024,GB,OL,T,73.0,ACT,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",T,12,REG,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.144
12266,2024,GB,OL,T,73.0,ACT,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,1,REG,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,28.928
12267,2024,GB,OL,T,73.0,INA,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,17,REG,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.24
12268,2024,GB,OL,T,73.0,ACT,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",T,16,REG,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.224
12269,2024,GB,OL,T,73.0,INA,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,2,REG,I01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,28.953
12270,2024,GB,OL,T,73.0,ACT,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,13,REG,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.155
12271,2024,GB,OL,T,73.0,INA,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,6,REG,I01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.029
12272,2024,GB,OL,T,73.0,INA,Andre Dillard,Andre,Dillard,1995-10-03,77.0,315,Washington State,00-0035233,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zjva2yhlkarduzaqqrxm",,19,WC,A01,Andre,DIL186167,47805,32004449-4c18-6167-8a82-fd2a79031894,2019,2019.0,PHI,22.0,29.279
12700,2024,GB,OL,G,74.0,DEV,Mike Jordan,Michael,Jordan,1998-01-25,78.0,315,Ohio State,00-0035266,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7nbrxi6i5envdfaf1cw",,19,WC,P07,Michael,JOR146382,47919,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019,2019.0,CIN,136.0,26.965
12702,2024,GB,OL,G,74.0,DEV,Mike Jordan,Michael,Jordan,1998-01-25,78.0,315,Ohio State,00-0035266,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7nbrxi6i5envdfaf1cw",,17,REG,P07,Michael,JOR146382,47919,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019,2019.0,CIN,136.0,26.927
12708,2024,GB,OL,G,74.0,DEV,Mike Jordan,Michael,Jordan,1998-01-25,78.0,315,Ohio State,00-0035266,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7nbrxi6i5envdfaf1cw",,16,REG,P07,Michael,JOR146382,47919,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019,2019.0,CIN,136.0,26.91
12710,2024,GB,OL,G,74.0,DEV,Mike Jordan,Michael,Jordan,1998-01-25,78.0,315,Ohio State,00-0035266,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7nbrxi6i5envdfaf1cw",,18,REG,P07,Michael,JOR146382,47919,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019,2019.0,CIN,136.0,26.946
12713,2024,GB,OL,G,74.0,DEV,Mike Jordan,Michael,Jordan,1998-01-25,78.0,315,Ohio State,00-0035266,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q7nbrxi6i5envdfaf1cw",,15,REG,P07,Michael,JOR146382,47919,32004a4f-5214-6382-8d60-9ad32b12a1f6,2019,2019.0,CIN,136.0,26.888
13591,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,11,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.895
13592,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,18,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,29.029
13593,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,7,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.819
13594,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,17,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,29.01
13595,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,14,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.945
13596,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,16,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.994
13597,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,12,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.914
13598,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,4,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.761
13599,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,5,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.78
13600,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,6,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.799
13601,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",C,9,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.857
13602,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,1,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.698
13603,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,15,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.972
13604,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,2,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.723
13605,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,8,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.838
13606,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,13,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.925
13607,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,19,WC,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,29.049
13608,2024,GB,OL,G,74.0,ACT,Elgton Jenkins,Elgton,Jenkins,1995-12-26,77.0,310,Mississippi State,00-0035526,,,,,,,,,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wrahpqtdvxipwmrepiyl",G,3,REG,A01,Elgton,JEN117507,47827,32004a45-4e11-7507-3601-9c3adcefa1c1,2019,2019.0,GB,44.0,28.742
13962,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",SLOT_CB,6,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.501
13963,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,2,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.424
13964,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,19,WC,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.75
13965,2024,GB,DB,CB,26.0,INA,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,14,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.646
13966,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,3,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.444
13967,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,15,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.674
13968,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,18,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.731
13969,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,1,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.4
13970,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,9,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.559
13971,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,13,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.627
13972,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",SLOT_CB,7,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.52
13973,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,12,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.616
13974,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,16,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.695
13975,2024,GB,DB,CB,26.0,INA,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",,8,REG,I01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.539
13976,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",SLOT_CB,11,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.597
13977,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",OLB,5,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.482
13978,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,4,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.463
13979,2024,GB,DB,CB,26.0,ACT,Corey Ballentine,Corey,Ballentine,1996-04-13,71.0,196,Washburn,00-0035633,4411769,e3a4104a-ceba-4df2-b265-70843ecf1fb0,32012,13795,83833,BallCo00,21021,6283,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/i82rhwwnlinkmjzypuae",CB,17,REG,A01,Corey,BAL692329,47963,32004241-4c69-2329-7f6f-1def422cc400,2019,2019.0,NYG,180.0,28.712
14676,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,7,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.689
14677,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,9,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.727
14678,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,16,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.864
14679,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,14,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.815
14680,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,3,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.612
14681,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,17,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.88
14682,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,12,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.784
14683,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,15,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.842
14684,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,5,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.65
14685,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,4,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.631
14686,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,18,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.899
14687,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,19,WC,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.919
14688,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,8,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.708
14689,2024,GB,RB,RB,8.0,ACT,Josh Jacobs,Joshua,Jacobs,1998-02-11,70.0,220,Alabama,00-0035700,4047365,61694ab9-b099-408e-b48d-6a643dd069ec,31856,13582,45953,JacoJo01,20824,5850,5,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ksdusqxnwqtnph0htcfx",RB,2,REG,A01,Josh,JAC734615,47807,32004a41-4373-4615-60ca-982d07046841,2019,2019.0,OAK,24.0,26.593
